Site,Survey,Interval,Species,Year,Total
Creswell_2B_10,3,4,WHIP,B,1
Creswell_2B_10,3,4,RBWO,B,1
Creswell_2B_10,3,4,CACH,B,1
Creswell_2B_10,3,4,BHNU,B,1
Creswell_2B_10,3,4,SUTA,B,1
Kemp_2B_5,3,1,CACH,B,1
Kemp_2B_5,3,1,CAWR,B,1
Kemp_2B_5,3,1,GCFL,B,1
Kemp_2B_5,3,1,INBU,B,1
Kemp_2B_5,3,1,EATO,B,1
Kemp_2B_5,3,1,PIWA,B,1
Kemp_2B_5,3,1,TUTI,B,1
Kemp_2B_5,3,1,DOWO,B,1
Kemp_2B_5,3,1,AMCR,B,1
Kemp_2B_5,3,1,NOCA,B,1
Kemp_2B_5,3,1,EAWP,B,1
Kemp_2B_5,3,2,TUTI,B,1
Kemp_2B_5,3,2,PIWA,B,1
Kemp_2B_5,3,2,EATO,B,1
Kemp_2B_5,3,2,EAWP,B,1
Kemp_2B_5,3,2,DOWO,B,1
Kemp_2B_5,3,2,NOCA,B,1
Kemp_2B_5,3,2,NOBO,B,1
Kemp_2B_5,3,2,MODO,B,1
Kemp_2B_5,3,2,BHNU,B,1
Kemp_2B_5,3,2,GCFL,B,1
Kemp_2B_5,3,2,RBWO,B,1
Kemp_2B_5,3,2,BGGN,B,1
Kemp_2B_5,3,2,AMCR,B,1
Kemp_2B_5,3,2,PRWA,B,1
Kemp_2B_5,3,3,BGGN,B,1
Kemp_2B_5,3,3,NOBO,B,1
Kemp_2B_5,3,3,PIWA,B,1
Kemp_2B_5,3,3,GCFL,B,1
Kemp_2B_5,3,3,PRWA,B,1
Kemp_2B_5,3,3,NOFL,B,1
Kemp_2B_5,3,3,SUTA,B,1
Kemp_2B_5,3,3,TUTI,B,1
Kemp_2B_5,3,3,CAWR,B,1
Kemp_2B_5,3,3,INBU,B,1
Kemp_2B_5,3,3,REVI,B,1
Kemp_2B_5,3,3,MODO,B,1
Kemp_2B_5,3,3,AMCR,B,1
Kemp_2B_5,3,3,DOWO,B,1
Kemp_2B_5,3,4,AMCR,B,1
Kemp_2B_5,3,4,BGGN,B,1
Kemp_2B_5,3,4,PIWA,B,1
Kemp_2B_5,3,4,GCFL,B,1
Kemp_2B_5,3,4,NOBO,B,1
Kemp_2B_5,3,4,BHNU,B,1
Kemp_2B_5,3,4,AMGO,B,1
Kemp_2B_5,3,4,INBU,B,1
Kemp_2B_5,3,4,TUTI,B,1
Kemp_2B_5,3,4,CAWR,B,1
Mathis_1B_6,3,1,FISP,B,1
Mathis_1B_6,3,1,YBCH,B,1
Mathis_1B_6,3,1,EATO,B,1
Mathis_1B_6,3,1,AMCR,B,1
Mathis_1B_6,3,1,PIWA,B,1
Mathis_1B_6,3,1,NOCA,B,1
Mathis_1B_6,3,2,EATO,B,1
Mathis_1B_6,3,2,YBCH,B,1
Mathis_1B_6,3,2,PIWA,B,1
Mathis_1B_6,3,2,AMCR,B,1
Mathis_1B_6,3,2,MODO,B,1
Mathis_1B_6,3,2,FISP,B,1
Mathis_1B_6,3,2,SUTA,B,1
Mathis_1B_6,3,3,EATO,B,1
Mathis_1B_6,3,3,YBCH,B,1
Mathis_1B_6,3,3,NOCA,B,1
Mathis_1B_6,3,3,AMCR,B,1
Mathis_1B_6,3,3,TUTI,B,1
Mathis_1B_6,3,3,MODO,B,1
Mathis_1B_6,3,3,SUTA,B,1
Mathis_1B_6,3,4,EATO,B,1
Mathis_1B_6,3,4,YBCH,B,1
Mathis_1B_6,3,4,AMCR,B,1
Mathis_1B_6,3,4,FISP,B,1
Mathis_1B_6,3,4,EAWP,B,1
Mathis_1B_6,3,4,TUTI,B,1
Mathis_1B_6,3,4,SUTA,B,1
Blease_3B_9,3,1,EATO,B,1
Blease_3B_9,3,1,CHSP,B,1
Blease_3B_9,3,1,PIWA,B,1
Blease_3B_9,3,1,EAWP,B,1
Blease_3B_9,3,1,NOCA,B,1
Blease_3B_9,3,1,AMCR,B,1
Blease_3B_9,3,1,INBU,B,1
Blease_3B_9,3,1,SUTA,B,1
Blease_3B_9,3,1,EABL,B,1
Blease_3B_9,3,1,MODO,B,1
Blease_3B_9,3,2,EATO,B,1
Blease_3B_9,3,2,EAWP,B,1
Blease_3B_9,3,2,INBU,B,1
Blease_3B_9,3,2,EABL,B,1
Blease_3B_9,3,2,MODO,B,1
Blease_3B_9,3,2,CHSP,B,1
Blease_3B_9,3,2,AMCR,B,1
Blease_3B_9,3,2,DOWO,B,1
Blease_3B_9,3,2,NOCA,B,1
Blease_3B_9,3,2,SUTA,B,1
Blease_3B_9,3,3,EATO,B,1
Blease_3B_9,3,3,INBU,B,1
Blease_3B_9,3,3,NOCA,B,1
Blease_3B_9,3,3,PIWA,B,1
Blease_3B_9,3,3,CHSP,B,1
Blease_3B_9,3,3,TUTI,B,1
Blease_3B_9,3,3,RBWO,B,1
Blease_3B_9,3,3,SUTA,B,1
Blease_3B_9,3,4,INBU,B,1
Blease_3B_9,3,4,EATO,B,1
Blease_3B_9,3,4,CHSP,B,1
Blease_3B_9,3,4,SUTA,B,1
Blease_3B_9,3,4,AMCR,B,1
Blease_3B_9,3,4,PIWA,B,1
Blease_3B_9,3,4,EAWP,B,1
Blease_3B_9,3,4,RBWO,B,1
Blease_3B_9,3,4,TUTI,B,1
Creswell_0B_8,3,1,SUTA,B,1
Creswell_0B_8,3,1,TUTI,B,1
Creswell_0B_8,3,1,CACH,B,1
Creswell_0B_8,3,1,NOCA,B,1
Creswell_0B_8,3,1,EAWP,B,1
Creswell_0B_8,3,1,PIWA,B,1
Creswell_0B_8,3,1,MODO,B,1
Creswell_0B_8,3,1,AMCR,B,1
Creswell_0B_8,3,1,RBWO,B,1
Creswell_0B_8,3,1,BLJA,B,1
Creswell_0B_8,3,2,SUTA,B,1
Creswell_0B_8,3,2,NOCA,B,1
Creswell_0B_8,3,2,CACH,B,1
Creswell_0B_8,3,2,AMCR,B,1
Creswell_0B_8,3,2,AMGO,B,1
Creswell_0B_8,3,2,EAWP,B,1
Creswell_0B_8,3,2,PIWA,B,1
Creswell_0B_8,3,2,MODO,B,1
Creswell_0B_8,3,2,RBWO,B,1
Creswell_0B_8,3,3,CACH,B,1
Creswell_0B_8,3,3,SUTA,B,1
Creswell_0B_8,3,3,NOMO,B,1
Creswell_0B_8,3,3,MODO,B,1
Creswell_0B_8,3,3,CAWR,B,1
Creswell_0B_8,3,3,PIWA,B,1
Creswell_0B_8,3,4,MODO,B,1
Creswell_0B_8,3,4,NOMO,B,1
Creswell_0B_8,3,4,RBWO,B,1
Creswell_0B_8,3,4,CACH,B,1
Creswell_0B_8,3,4,CAWR,B,1
Creswell_0B_8,3,4,GCFL,B,1
Creswell_0B_8,3,4,PIWA,B,1
Creswell_0B_8,3,4,AMCR,B,1
Creswell_0B_8,3,4,SUTA,B,1
Creswell_0B_8,3,4,TUTI,B,1
Honea_Path_3B_3,3,1,AMCR,B,1
Honea_Path_3B_3,3,1,MODO,B,1
Honea_Path_3B_3,3,1,EATO,B,1
Honea_Path_3B_3,3,1,RBWO,B,1
Honea_Path_3B_3,3,1,PIWA,B,1
Honea_Path_3B_3,3,1,EAWP,B,1
Honea_Path_3B_3,3,1,NOCA,B,1
Honea_Path_3B_3,3,1,EABL,B,1
Honea_Path_3B_3,3,1,BLJA,B,1
Honea_Path_3B_3,3,2,MODO,B,1
Honea_Path_3B_3,3,2,EATO,B,1
Honea_Path_3B_3,3,2,NOCA,B,1
Honea_Path_3B_3,3,2,PIWA,B,1
Honea_Path_3B_3,3,2,RBWO,B,1
Honea_Path_3B_3,3,2,EABL,B,1
Honea_Path_3B_3,3,2,AMCR,B,1
Honea_Path_3B_3,3,2,RHWO,B,1
Honea_Path_3B_3,3,3,NOCA,B,1
Honea_Path_3B_3,3,3,MODO,B,1
Honea_Path_3B_3,3,3,EATO,B,1
Honea_Path_3B_3,3,3,TUTI,B,1
Honea_Path_3B_3,3,3,PIWA,B,1
Honea_Path_3B_3,3,3,CHSP,B,1
Honea_Path_3B_3,3,3,CAWR,B,1
Honea_Path_3B_3,3,3,AMCR,B,1
Honea_Path_3B_3,3,3,BHCO,B,1
Honea_Path_3B_3,3,3,EAWP,B,1
Honea_Path_3B_3,3,3,YBCU,B,1
Honea_Path_3B_3,3,3,BLJA,B,1
Honea_Path_3B_3,3,3,BHNU,B,1
Honea_Path_3B_3,3,4,MODO,B,1
Honea_Path_3B_3,3,4,RHWO,B,1
Honea_Path_3B_3,3,4,CAWR,B,1
Honea_Path_3B_3,3,4,BHNU,B,1
Honea_Path_3B_3,3,4,NOCA,B,1
Honea_Path_3B_3,3,4,EAWP,B,1
Honea_Path_3B_3,3,4,RBWO,B,1
Honea_Path_3B_3,3,4,AMCR,B,1
Honea_Path_3B_3,3,4,PIWA,B,1
Honea_Path_3B_3,3,4,BLJA,B,1
Honea_Path_3B_3,3,4,EATO,B,1
Abercrombie_1B_2,3,1,AMCR,B,1
Abercrombie_1B_2,3,1,EATO,B,1
Abercrombie_1B_2,3,1,TUTI,B,1
Abercrombie_1B_2,3,1,NOCA,B,1
Abercrombie_1B_2,3,1,BHNU,B,1
Abercrombie_1B_2,3,1,PIWA,B,1
Abercrombie_1B_2,3,1,AMGO,B,1
Abercrombie_1B_2,3,1,CAWR,B,1
Abercrombie_1B_2,3,1,WITU,B,1
Abercrombie_1B_2,3,2,AMCR,B,1
Abercrombie_1B_2,3,2,AMGO,B,1
Abercrombie_1B_2,3,2,BHNU,B,1
Abercrombie_1B_2,3,2,PIWA,B,1
Abercrombie_1B_2,3,2,TUTI,B,1
Abercrombie_1B_2,3,2,EATO,B,1
Abercrombie_1B_2,3,2,NOCA,B,1
Abercrombie_1B_2,3,2,WITU,B,1
Abercrombie_1B_2,3,3,NOCA,B,1
Abercrombie_1B_2,3,3,AMCR,B,1
Abercrombie_1B_2,3,3,PIWA,B,1
Abercrombie_1B_2,3,3,EATO,B,1
Abercrombie_1B_2,3,3,TUTI,B,1
Abercrombie_1B_2,3,3,SUTA,B,1
Abercrombie_1B_2,3,3,EAWP,B,1
Abercrombie_1B_2,3,3,EABL,B,1
Abercrombie_1B_2,3,3,CAWR,B,1
Abercrombie_1B_2,3,4,EATO,B,1
Abercrombie_1B_2,3,4,TUTI,B,1
Abercrombie_1B_2,3,4,EABL,B,1
Abercrombie_1B_2,3,4,PIWA,B,1
Abercrombie_1B_2,3,4,AMCR,B,1
Abercrombie_1B_2,3,4,NOCA,B,1
Abercrombie_1B_2,3,4,CAWR,B,1
Abercrombie_1B_2,3,4,MODO,B,1
Abercrombie_1B_2,3,4,SUTA,B,1
Abercrombie_1B_2,3,4,BGGN,B,1
Abercrombie_1B_2,3,4,DOWO,B,1
Hood_Creek_Rd_0B_7,3,1,PIWA,B,1
Hood_Creek_Rd_0B_7,3,1,AMCR,B,1
Hood_Creek_Rd_0B_7,3,1,BLJA,B,1
Hood_Creek_Rd_0B_7,3,1,EATO,B,1
Hood_Creek_Rd_0B_7,3,1,MODO,B,1
Hood_Creek_Rd_0B_7,3,1,HOWA,B,1
Hood_Creek_Rd_0B_7,3,1,CACH,B,1
Hood_Creek_Rd_0B_7,3,1,TUTI,B,1
Hood_Creek_Rd_0B_7,3,1,CAWR,B,1
Hood_Creek_Rd_0B_7,3,1,NOFL,B,1
Hood_Creek_Rd_0B_7,3,1,RBWO,B,1
Hood_Creek_Rd_0B_7,3,2,TUTI,B,1
Hood_Creek_Rd_0B_7,3,2,HOWA,B,1
Hood_Creek_Rd_0B_7,3,2,EATO,B,1
Hood_Creek_Rd_0B_7,3,2,NOFL,B,1
Hood_Creek_Rd_0B_7,3,2,MODO,B,1
Hood_Creek_Rd_0B_7,3,2,PIWA,B,1
Hood_Creek_Rd_0B_7,3,2,AMGO,B,1
Hood_Creek_Rd_0B_7,3,2,RBWO,B,1
Hood_Creek_Rd_0B_7,3,3,TUTI,B,1
Hood_Creek_Rd_0B_7,3,3,NOCA,B,1
Hood_Creek_Rd_0B_7,3,3,PIWA,B,1
Hood_Creek_Rd_0B_7,3,3,HOWA,B,1
Hood_Creek_Rd_0B_7,3,3,RBWO,B,1
Hood_Creek_Rd_0B_7,3,3,EATO,B,1
Hood_Creek_Rd_0B_7,3,3,GCFL,B,1
Hood_Creek_Rd_0B_7,3,3,MODO,B,1
Hood_Creek_Rd_0B_7,3,3,NOFL,B,1
Hood_Creek_Rd_0B_7,3,4,RBWO,B,1
Hood_Creek_Rd_0B_7,3,4,TUTI,B,1
Hood_Creek_Rd_0B_7,3,4,EATO,B,1
Hood_Creek_Rd_0B_7,3,4,GCFL,B,1
Hood_Creek_Rd_0B_7,3,4,BLJA,B,1
Hood_Creek_Rd_0B_7,3,4,NOFL,B,1
Hood_Creek_Rd_0B_7,3,4,OVEN,B,1
Hood_Creek_Rd_0B_7,3,4,MODO,B,1
Gosnell_0B_5B,3,1,GCFL,B,1
Gosnell_0B_5B,3,1,WEVI,B,1
Gosnell_0B_5B,3,1,REVI,B,1
Gosnell_0B_5B,3,1,HOWA,B,1
Gosnell_0B_5B,3,1,MODO,B,1
Gosnell_0B_5B,3,1,OVEN,B,1
Gosnell_0B_5B,3,1,AMCR,B,1
Gosnell_0B_5B,3,2,OVEN,B,1
Gosnell_0B_5B,3,2,AMCR,B,1
Gosnell_0B_5B,3,2,REVI,B,1
Gosnell_0B_5B,3,2,SUTA,B,1
Gosnell_0B_5B,3,2,HOWA,B,1
Gosnell_0B_5B,3,2,RBWO,B,1
Gosnell_0B_5B,3,2,WEVI,B,1
Gosnell_0B_5B,3,2,GCFL,B,1
Gosnell_0B_5B,3,2,EATO,B,1
Gosnell_0B_5B,3,2,CACH,B,1
Gosnell_0B_5B,3,2,CAWR,B,1
Gosnell_0B_5B,3,3,CAWR,B,1
Gosnell_0B_5B,3,3,AMCR,B,1
Gosnell_0B_5B,3,3,GCFL,B,1
Gosnell_0B_5B,3,3,HOWA,B,1
Gosnell_0B_5B,3,3,EATO,B,1
Gosnell_0B_5B,3,3,AMGO,B,1
Gosnell_0B_5B,3,3,TUTI,B,1
Gosnell_0B_5B,3,3,WEVI,B,1
Gosnell_0B_5B,3,3,YBCU,B,1
Gosnell_0B_5B,3,4,TUTI,B,1
Gosnell_0B_5B,3,4,REVI,B,1
Gosnell_0B_5B,3,4,AMGO,B,1
Gosnell_0B_5B,3,4,AMCR,B,1
Gosnell_0B_5B,3,4,WEVI,B,1
Kessler_3B_5B,3,1,WHIP,B,1
Kessler_3B_5B,3,1,EATO,B,1
Kessler_3B_5B,3,1,CAWR,B,1
Kessler_3B_5B,3,1,MODO,B,1
Kessler_3B_5B,3,1,PIWA,B,1
Kessler_3B_5B,3,1,INBU,B,1
Kessler_3B_5B,3,1,NOCA,B,1
Kessler_3B_5B,3,1,CHSP,B,1
Kessler_3B_5B,3,1,TUTI,B,1
Kessler_3B_5B,3,1,EABL,B,1
Kessler_3B_5B,3,2,WHIP,B,1
Kessler_3B_5B,3,2,CAWR,B,1
Kessler_3B_5B,3,2,PIWA,B,1
Kessler_3B_5B,3,2,EABL,B,1
Kessler_3B_5B,3,2,EATO,B,1
Kessler_3B_5B,3,2,TUTI,B,1
Kessler_3B_5B,3,2,MODO,B,1
Kessler_3B_5B,3,2,NOCA,B,1
Kessler_3B_5B,3,3,WHIP,B,1
Kessler_3B_5B,3,3,MODO,B,1
Kessler_3B_5B,3,3,EABL,B,1
Kessler_3B_5B,3,3,CAWR,B,1
Kessler_3B_5B,3,3,TUTI,B,1
Kessler_3B_5B,3,3,PIWA,B,1
Kessler_3B_5B,3,3,NOCA,B,1
Kessler_3B_5B,3,3,YBCH,B,1
Kessler_3B_5B,3,3,AMCR,B,1
Kessler_3B_5B,3,3,INBU,B,1
Kessler_3B_5B,3,4,CAWR,B,1
Kessler_3B_5B,3,4,PIWA,B,1
Kessler_3B_5B,3,4,INBU,B,1
Kessler_3B_5B,3,4,NOCA,B,1
Kessler_3B_5B,3,4,EABL,B,1
Kessler_3B_5B,3,4,AMCR,B,1
Kessler_3B_5B,3,4,MODO,B,1
Kessler_3B_5B,3,4,YBCH,B,1
Kessler_3B_5B,3,4,NOBO,B,1
Shealy_0B_4,3,1,CAWR,B,1
Shealy_0B_4,3,1,INBU,B,1
Shealy_0B_4,3,1,NOCA,B,1
Shealy_0B_4,3,1,NOBO,B,1
Shealy_0B_4,3,1,PIWA,B,1
Shealy_0B_4,3,1,YBCH,B,1
Shealy_0B_4,3,1,TUTI,B,1
Shealy_0B_4,3,2,NOBO,B,1
Shealy_0B_4,3,2,CAWR,B,1
Shealy_0B_4,3,2,PIWA,B,1
Shealy_0B_4,3,2,YBCH,B,1
Shealy_0B_4,3,2,SUTA,B,1
Shealy_0B_4,3,2,NOCA,B,1
Shealy_0B_4,3,3,PIWA,B,1
Shealy_0B_4,3,3,EATO,B,1
Shealy_0B_4,3,3,NOCA,B,1
Shealy_0B_4,3,3,NOBO,B,1
Shealy_0B_4,3,3,YBCH,B,1
Shealy_0B_4,3,3,SUTA,B,1
Shealy_0B_4,3,4,YBCH,B,1
Shealy_0B_4,3,4,EATO,B,1
Shealy_0B_4,3,4,PIWA,B,1
Shealy_0B_4,3,4,NOBO,B,1
Shealy_0B_4,3,4,RBWO,B,1
Shealy_0B_4,3,4,NOCA,B,1
Shealy_0B_4,3,4,FISP,B,1
Shealy_0B_4,3,4,CAWR,B,1
Battlewood_1B_8,3,1,NOCA,B,1
Battlewood_1B_8,3,1,PIWA,B,1
Battlewood_1B_8,3,1,OVEN,B,1
Battlewood_1B_8,3,1,REVI,B,1
Battlewood_1B_8,3,1,MODO,B,1
Battlewood_1B_8,3,1,RBWO,B,1
Battlewood_1B_8,3,1,EAWP,B,1
Battlewood_1B_8,3,1,AMCR,B,1
Battlewood_1B_8,3,1,CACH,B,1
Battlewood_1B_8,3,1,BHNU,B,1
Battlewood_1B_8,3,1,DOWO,B,1
Battlewood_1B_8,3,1,CAWR,B,1
Battlewood_1B_8,3,1,RSHA,B,1
Battlewood_1B_8,3,1,BGGN,B,1
Battlewood_1B_8,3,2,CAWR,B,1
Battlewood_1B_8,3,2,PIWA,B,1
Battlewood_1B_8,3,2,AMCR,B,1
Battlewood_1B_8,3,2,RBWO,B,1
Battlewood_1B_8,3,2,EABL,B,1
Battlewood_1B_8,3,2,OVEN,B,1
Battlewood_1B_8,3,2,EAWP,B,1
Battlewood_1B_8,3,2,REVI,B,1
Battlewood_1B_8,3,2,TUTI,B,1
Battlewood_1B_8,3,2,NOCA,B,1
Battlewood_1B_8,3,3,RBWO,B,1
Battlewood_1B_8,3,3,CAWR,B,1
Battlewood_1B_8,3,3,TUTI,B,1
Battlewood_1B_8,3,3,CACH,B,1
Battlewood_1B_8,3,3,REVI,B,1
Battlewood_1B_8,3,3,PIWA,B,1
Battlewood_1B_8,3,3,MODO,B,1
Battlewood_1B_8,3,3,EAWP,B,1
Battlewood_1B_8,3,3,BHNU,B,1
Battlewood_1B_8,3,3,AMCR,B,1
Battlewood_1B_8,3,3,BAWW,B,1
Battlewood_1B_8,3,3,NOCA,B,1
Battlewood_1B_8,3,3,OVEN,B,1
Battlewood_1B_8,3,4,TUTI,B,1
Battlewood_1B_8,3,4,CAWR,B,1
Battlewood_1B_8,3,4,CACH,B,1
Battlewood_1B_8,3,4,BAWW,B,1
Battlewood_1B_8,3,4,EAWP,B,1
Battlewood_1B_8,3,4,PIWA,B,1
Battlewood_1B_8,3,4,AMCR,B,1
Battlewood_1B_8,3,4,PIWO,B,1
Battlewood_1B_8,3,4,MODO,B,1
